name,geom,key,value
S.E.R SANTOS,"POLYGON ((-50.7751027 -29.6584495, -50.7744341 -29.6585355, -50.7745956 -29.6594831, -50.7752642 -29.659397, -50.7751027 -29.6584495))",leisure,stadium
Estadio Floro Alves de Araujo,"POLYGON ((-37.3068794 -10.6543563, -37.3066357 -10.6553074, -37.3058327 -10.655251, -37.3061983 -10.6541872, -37.3068163 -10.6543406, -37.3068794 -10.6543563))",leisure,stadium
arquibancada,"POLYGON ((-46.8729985 -23.5711391, -46.8731074 -23.5711871, -46.8732244 -23.570963, -46.8732394 -23.570925, -46.8731412 -23.5708755, -46.8729985 -23.5711391))",leisure,stadium
Rio Petrópolis Futebol Clube,"POLYGON ((-44.0239481 -20.0148469, -44.0243049 -20.0152876, -44.0235743 -20.0158099, -44.0232175 -20.0153693, -44.0239481 -20.0148469))",leisure,stadium
Estádio Olímpico Domingos Silveira Gonzales,"POLYGON ((-49.0225937 -28.4968078, -49.0213464 -28.4970364, -49.0201714 -28.4967627, -49.0196546 -28.4985418, -49.0219905 -28.4990519, -49.0225937 -28.4968078))",leisure,stadium
Estádio Dr. Jayme Cintra,"POLYGON ((-46.8596847 -23.1879927, -46.8595689 -23.1875299, -46.8596237 -23.1874458, -46.8595407 -23.1874005, -46.8594294 -23.1873623, -46.8593047 -23.1873351, -46.8591666 -23.1873253, -46.8590324 -23.1873376, -46.8589115 -23.1873604, -46.8587452 -23.1874245, -46.858654 -23.1875009, -46.8585575 -23.1876045, -46.858485 -23.1877475, -46.8584623 -23.1878224, -46.8584341 -23.1879151, -46.8584182 -23.1880218, -46.8584287 -23.1881149, -46.8584528 -23.1883318, -46.8585092 -23.1885463, -46.8585762 -23.1887115, -46.8586299 -23.1888225, -46.8587285 -23.1889599, -46.8587909 -23.1890429, -46.8588995 -23.1891159, -46.8589989 -23.189155, -46.8591556 -23.1891874, -46.8593138 -23.1892021, -46.859456 -23.1891997, -46.8595767 -23.1891627, -46.8597028 -23.1891085, -46.8598288 -23.1890197, -46.8599099 -23.1889429, -46.8599747 -23.1888554, -46.8598794 -23.1888011, -46.8598555 -23.1886557, -46.8599845 -23.1886277, -46.8601506 -23.1885929, -46.859986 -23.1879284, -46.8598224 -23.1879627, -46.8596847 -23.1879927))",leisure,stadium
Estádio Alfredo da Costa mattos Júnior,"POLYGON ((-43.2941093 -22.16212, -43.293967 -22.1623781, -43.2937761 -22.1623992, -43.2934595 -22.1625353, -43.2931035 -22.1627022, -43.2929808 -22.1627092, -43.2925537 -22.1624974, -43.2927668 -22.1621112, -43.293046 -22.1616052, -43.2935758 -22.1618597, -43.2941093 -22.16212))",leisure,stadium
Associação Esportiva Garboso Infante,"POLYGON ((-43.9702958 -19.7324162, -43.9698717 -19.7332795, -43.9691033 -19.7328673, -43.9695439 -19.7321129, -43.9697395 -19.7318589, -43.9703041 -19.7321129, -43.9702958 -19.7324162))",leisure,stadium
Estádio Domingos Barulho,"POLYGON ((-46.5223399 -21.0132602, -46.5222591 -21.0138799, -46.5212498 -21.0137585, -46.521344 -21.0131471, -46.5223399 -21.0132602))",leisure,stadium
Estádio Pinto Neto,"POLYGON ((-46.929415 -20.568852, -46.9294632 -20.5694831, -46.9283575 -20.5695572, -46.9283093 -20.5689261, -46.929415 -20.568852))",leisure,stadium
Estádio Municipal Bruno José Daniel,"POLYGON ((-46.5101528 -23.6702311, -46.5100348 -23.6703503, -46.5098618 -23.6704977, -46.5096392 -23.6706389, -46.5094997 -23.6707065, -46.5087379 -23.670392, -46.5085757 -23.6707311, -46.5079146 -23.6704744, -46.508337 -23.669617, -46.5084751 -23.6693198, -46.5089283 -23.6683581, -46.5101729 -23.6688789, -46.5104089 -23.6689746, -46.5107655 -23.6691203, -46.5106263 -23.6694181, -46.5103755 -23.6699143, -46.5102675 -23.670085, -46.5101528 -23.6702311))",leisure,stadium
Ginásio Jairo Ferreira dos Santos,"POLYGON ((-50.4056555 -22.6650765, -50.4053561 -22.6646708, -50.4047513 -22.6650508, -50.4050506 -22.6654565, -50.4056555 -22.6650765))",leisure,stadium
Campo de football,"POLYGON ((-42.9553029 -3.4175036, -42.9548839 -3.417805, -42.9554015 -3.4185309, -42.9558637 -3.418211, -42.9553029 -3.4175036))",leisure,stadium
Estádio Vasco da Gama,"POLYGON ((-43.2285418 -22.8915565, -43.2284518 -22.8916313, -43.2283557 -22.8916821, -43.2282419 -22.891696, -43.2281249 -22.8916961, -43.2280092 -22.8916734, -43.2278852 -22.891622, -43.2278198 -22.8915588, -43.2277493 -22.8914862, -43.2277101 -22.8913785, -43.2276894 -22.891285, -43.2278992 -22.8903143, -43.2279592 -22.8901907, -43.2280154 -22.8901157, -43.2281003 -22.8900524, -43.2282107 -22.8900092, -43.2283358 -22.8899976, -43.2284691 -22.8900165, -43.2286157 -22.8900595, -43.228723 -22.8901261, -43.2287776 -22.8902052, -43.2288159 -22.8902769, -43.2288323 -22.8903564, -43.2288454 -22.8904416, -43.2286129 -22.8914629, -43.2285418 -22.8915565))",leisure,stadium
Estádio Municipal Arizão,"POLYGON ((-36.2103566 -7.9430772, -36.2096432 -7.9430932, -36.20967 -7.9443789, -36.2103513 -7.9443842, -36.2103566 -7.9430772))",leisure,stadium
Estádio Municipal Eugênio Grego,"POLYGON ((-52.8567105 -23.7350849, -52.8569328 -23.7360963, -52.8552711 -23.7364023, -52.8550488 -23.7353909, -52.8567105 -23.7350849))",leisure,stadium
41 BIMtz,"POLYGON ((-51.7132673 -17.9042829, -51.7132186 -17.904325, -51.7131529 -17.9043629, -51.7130936 -17.9043872, -51.7130268 -17.9044029, -51.7129676 -17.9044172, -51.7129054 -17.9044206, -51.7128566 -17.9044128, -51.7128003 -17.904394, -51.7127513 -17.9044295, -51.71199 -17.9034897, -51.7120297 -17.903463, -51.7120347 -17.9033973, -51.7120394 -17.9033229, -51.7120578 -17.9032541, -51.7120908 -17.9031974, -51.7121363 -17.9031407, -51.7121865 -17.9030918, -51.7122367 -17.9030607, -51.7123076 -17.9030275, -51.7123768 -17.9030063, -51.71245 -17.9029919, -51.7125286 -17.9029907, -51.7125995 -17.9030031, -51.712664 -17.9030218, -51.7127209 -17.9030542, -51.7127702 -17.9030941, -51.7128166 -17.9031408, -51.7133677 -17.9038385, -51.7133809 -17.9038884, -51.7133864 -17.9039363, -51.7133914 -17.9039917, -51.7133887 -17.9040474, -51.7133797 -17.9041095, -51.7133607 -17.9041607, -51.71334 -17.9041995, -51.7133096 -17.9042383, -51.7132673 -17.9042829))",leisure,stadium
Estádio Municipal Nhosinho Santos,"POLYGON ((-44.2889855 -2.5354795, -44.2898614 -2.5358914, -44.2899021 -2.5359904, -44.2898862 -2.5361124, -44.2893748 -2.5372032, -44.2884157 -2.5367471, -44.2889855 -2.5354795))",leisure,stadium
Estádio Municipal de Piatã,"POLYGON ((-41.7792304 -13.1496346, -41.7784084 -13.1493431, -41.77783 -13.1505684, -41.77783 -13.150598, -41.7778452 -13.1506228, -41.7778985 -13.1506302, -41.7787839 -13.1507092, -41.7788346 -13.150682, -41.7788701 -13.1506277, -41.7792304 -13.1496346))",leisure,stadium
Estádio Marcelino de Souza,"POLYGON ((-50.4322662 -22.6728716, -50.4310753 -22.672832, -50.430968 -22.6738715, -50.4319657 -22.6739704, -50.4322554 -22.6737032, -50.4322576 -22.6735347, -50.4322662 -22.6728716))",leisure,stadium
Estádio Municipal,"POLYGON ((-49.9461352 -28.2910865, -49.9455675 -28.2915988, -49.9453471 -28.2917977, -49.9453223 -28.2918201, -49.9462694 -28.2926343, -49.9470822 -28.2919007, -49.9461352 -28.2910865))",leisure,stadium
Estádio Joaquim de Almeida Sobrinho,"POLYGON ((-34.8789525 -7.1653737, -34.8789557 -7.1654359, -34.878934 -7.1654851, -34.8789062 -7.1655096, -34.8781102 -7.1656571, -34.8780452 -7.1656326, -34.8780266 -7.1655772, -34.8778594 -7.1645786, -34.8778687 -7.1645233, -34.8779058 -7.1644895, -34.8787173 -7.1643666, -34.8787606 -7.1643788, -34.8787854 -7.1644034, -34.8789034 -7.1651029, -34.8789779 -7.1650913, -34.8790434 -7.1650811, -34.8790864 -7.1653529, -34.8790208 -7.1653631, -34.8789525 -7.1653737))",leisure,stadium
Clube Atlético Tupi,"POLYGON ((-48.9649373 -26.928776, -48.9659293 -26.9295486, -48.9647973 -26.9303484, -48.9639705 -26.9294097, -48.9649373 -26.928776))",leisure,stadium
Estádio Edson Matias,"POLYGON ((-37.2943771 -9.530802599999999, -37.2946122 -9.5295614, -37.2936856 -9.5294059, -37.2934671 -9.5306444, -37.2943771 -9.530802599999999))",leisure,stadium
Estádio Manoel Moreira,"POLYGON ((-36.0815292 -9.4090027, -36.0821056 -9.409706, -36.0811914 -9.4104353, -36.0806149 -9.409731900000001, -36.0815292 -9.4090027))",leisure,stadium
"Ginásio de Esportes Municipal ""Ernesto Paitl""","POLYGON ((-50.5771526 -22.7480964, -50.5766967 -22.7482695, -50.5764874 -22.7478243, -50.5765572 -22.7478045, -50.5765196 -22.7477006, -50.5769112 -22.7475571, -50.5771526 -22.7480964))",leisure,stadium
Estádio João Gonzaga Teixeira,"POLYGON ((-44.2397959 -21.1313775, -44.2403534 -21.1311616, -44.2404299 -21.1313587, -44.2406569 -21.1312832, -44.2406794 -21.1314027, -44.2404703 -21.1314824, -44.240567 -21.1317151, -44.2394609 -21.1322792, -44.2392316 -21.131929, -44.239117 -21.1318053, -44.2397959 -21.1313775))",leisure,stadium
Figueirense Esporte Clube,"POLYGON ((-44.2360291 -21.1370281, -44.236182 -21.1371099, -44.2362786 -21.1372545, -44.2363034 -21.1374349, -44.2363056 -21.1376383, -44.2362292 -21.1378039, -44.2360673 -21.13798, -44.2358628 -21.1381415, -44.2355975 -21.1382799, -44.2351501 -21.1384057, -44.2351029 -21.1383491, -44.2350939 -21.1382317, -44.2353052 -21.1382002, -44.2350939 -21.1372525, -44.2352108 -21.1372231, -44.2352265 -21.1371812, -44.2355975 -21.1370595, -44.2357796 -21.1370239, -44.2359279 -21.1370155, -44.2360291 -21.1370281))",leisure,stadium
Estádio Ely Araújo,"POLYGON ((-44.2451552 -21.1204075, -44.2450839 -21.1204379, -44.2451581 -21.1205894, -44.2449671 -21.1206708, -44.2445198 -21.1208451, -44.2444837 -21.1208149, -44.2440769 -21.1210189, -44.244049 -21.1210012, -44.2433185 -21.1202387, -44.2432482 -21.120299, -44.2431417 -21.1201199, -44.2432995 -21.1197919, -44.2434687 -21.1196358, -44.2436473 -21.119517, -44.2440104 -21.1193858, -44.2444267 -21.1192617, -44.2444837 -21.1194071, -44.2455534 -21.119065, -44.2455729 -21.1191086, -44.2447302 -21.1193954, -44.2448665 -21.1197712, -44.2447995 -21.1197953, -44.2451552 -21.1204075))",leisure,stadium
GEMA,"POLYGON ((-50.4227564 -22.6648718, -50.4223501 -22.6648632, -50.4223594 -22.6645659, -50.422644 -22.664569, -50.4227517 -22.6645702, -50.4227564 -22.6648718))",leisure,stadium
Estádio Univates,"POLYGON ((-51.9500324 -29.4482181, -51.9502097 -29.4484111, -51.9494612 -29.4489322, -51.9493249 -29.4487837, -51.949284 -29.4487392, -51.9500324 -29.4482181))",leisure,stadium
Estádio Olímpico Regional Arnaldo Busatto,"POLYGON ((-53.5032963 -24.9747813, -53.503301 -24.9746767, -53.5032956 -24.974594, -53.5032755 -24.9744955, -53.50325 -24.9744165, -53.5031977 -24.974318, -53.5031481 -24.9742451, -53.5030824 -24.9741794, -53.5030194 -24.974126, -53.5029188 -24.9740725, -53.5028289 -24.9740323, -53.5027136 -24.9739995, -53.5026117 -24.9739849, -53.502495 -24.9739825, -53.5023542 -24.9740056, -53.5022335 -24.9740457, -53.5021208 -24.9741065, -53.5020229 -24.9741855, -53.5019183 -24.9742889, -53.5018392 -24.9743788, -53.5017373 -24.9745077, -53.5016675 -24.9746074, -53.5015991 -24.9747253, -53.5015373 -24.974842, -53.5014905 -24.9749502, -53.5014449 -24.9750815, -53.5014087 -24.9752152, -53.5013859 -24.9753696, -53.5013993 -24.9754681, -53.5014208 -24.9755556, -53.5014744 -24.9756675, -53.5015576 -24.9757769, -53.5016648 -24.9758753, -53.5017922 -24.9759592, -53.5018861 -24.9759957, -53.5019907 -24.9760224, -53.5020913 -24.9760322, -53.5022174 -24.9760322, -53.5023582 -24.9760079, -53.5025017 -24.9759483, -53.5026264 -24.9758717, -53.5027736 -24.9757478, -53.5028995 -24.9756169, -53.5030083 -24.9754605, -53.5030966 -24.9753097, -53.5031911 -24.9751281, -53.5032475 -24.9749691, -53.5032963 -24.9747813))",leisure,stadium
Arena Gregorão,"POLYGON ((-44.0399878 -19.8448715, -44.039723 -19.8456658, -44.0396432 -19.8456423, -44.0391222 -19.8454886, -44.038894 -19.8454213, -44.0389498 -19.8452539, -44.0390511 -19.8452838, -44.0390674 -19.8452349, -44.0391117 -19.8452479, -44.0391676 -19.8450802, -44.0391833 -19.845033, -44.039286 -19.844725, -44.0393043 -19.8446699, -44.039378 -19.8446917, -44.0398298 -19.8448249, -44.039908 -19.844848, -44.0399878 -19.8448715))",leisure,stadium
Reunidos Esporte Clube,"POLYGON ((-44.002483 -19.9329582, -44.0021094 -19.9334306, -44.0015402 -19.9330794, -44.0015669 -19.9330439, -44.0014224 -19.9329582, -44.0013023 -19.9331212, -44.0011978 -19.9330042, -44.0012956 -19.9320887, -44.0014424 -19.9323353, -44.0015224 -19.9324022, -44.0016114 -19.9324503, -44.0018004 -19.9324879, -44.0017937 -19.9325485, -44.002483 -19.9329582))",leisure,stadium
Estádio Renato Adamo Bolla,"POLYGON ((-48.5663744 -22.4731047, -48.5659928 -22.4732094, -48.565654 -22.4732723, -48.5651521 -22.4733153, -48.5651785 -22.471952, -48.5652875 -22.4719705, -48.5654223 -22.4719612, -48.5658798 -22.4718368, -48.5663744 -22.4731047))",leisure,stadium
Estádio Municipal Benedito Therézio de Carvalho Júnior,"POLYGON ((-50.3830467 -26.1797937, -50.3837688 -26.1807283, -50.3841257 -26.1811549, -50.3835756 -26.1814851, -50.3832993 -26.1816517, -50.383014 -26.181827, -50.3822494 -26.180787, -50.3819712 -26.1804148, -50.3821336 -26.180321, -50.382326 -26.1802099, -50.3825263 -26.1800942, -50.3830467 -26.1797937))",leisure,stadium
Peri-Peri Esporte Clube,"POLYGON ((-44.1146998 -19.5520155, -44.115619 -19.5526397, -44.1151774 -19.5532214, -44.1142492 -19.5525888, -44.1146998 -19.5520155))",leisure,stadium
Vestiário,"POLYGON ((-53.7576599 -20.4425706, -53.7576744 -20.4426548, -53.7576166 -20.4426654, -53.757603 -20.4425795, -53.7576599 -20.4425706))",leisure,stadium
Vestiário,"POLYGON ((-53.7577909 -20.4430066, -53.7577177 -20.4430136, -53.7577385 -20.4431794, -53.7578171 -20.4431665, -53.7577909 -20.4430066))",leisure,stadium
Estadio,"POLYGON ((-36.6883916 -9.1594452, -36.6893947 -9.1579233, -36.6880825 -9.157442400000001, -36.6874454 -9.1590407, -36.6883916 -9.1594452))",leisure,stadium
Estádio Geraldo Pereira,"POLYGON ((-44.9938779 -12.1443035, -44.9931026 -12.1440487, -44.9927999 -12.1441566, -44.992431 -12.145204, -44.9926895 -12.1454848, -44.993403 -12.1457483, -44.9942977 -12.1455496, -44.9946047 -12.1450874, -44.9938779 -12.1443035))",leisure,stadium
Estádio Santa Bárbara,"POLYGON ((-41.2065094 -20.6293824, -41.206318 -20.6291324, -41.205993 -20.629347, -41.2061784 -20.6296064, -41.2065094 -20.6293824))",leisure,stadium
Estádio Rubens Canuto,"POLYGON ((-35.9622397 -9.612082900000001, -35.9613493 -9.6115484, -35.9608244 -9.6123656, -35.9616966 -9.612982199999999, -35.9622397 -9.612082900000001))",leisure,stadium
Estadio Municipal,"POLYGON ((-48.7308766 -22.0723013, -48.7293585 -22.0713767, -48.7285538 -22.0725748, -48.7293692 -22.0730967, -48.7293209 -22.0731862, -48.7301095 -22.0736833, -48.7304474 -22.0732459, -48.7306191 -22.0733403, -48.730721 -22.0725698, -48.7308766 -22.0723013))",leisure,stadium
Associação Atlética Arrudão,"POLYGON ((-48.7533493 -22.0841971, -48.752422 -22.0837314, -48.7517708 -22.0848465, -48.7526344 -22.0854696, -48.7533493 -22.0841971))",leisure,stadium
Estádio Maria Júlia,"POLYGON ((-42.5955671 -18.3637321, -42.594841 -18.3639298, -42.5950699 -18.3646871, -42.5957961 -18.3644893, -42.5955671 -18.3637321))",leisure,stadium
Estádio Municipal,"POLYGON ((-53.7609337 -25.7235756, -53.7604613 -25.7231586, -53.7604034 -25.7232119, -53.7601791 -25.7230139, -53.7593649 -25.7237626, -53.7600617 -25.7243775, -53.7609337 -25.7235756))",leisure,stadium
Estádio Municipal Emilia Rosa Guimarães,"POLYGON ((-41.9310596 -22.5083052, -41.9300607 -22.508722, -41.9303193 -22.5092567, -41.9313267 -22.5088508, -41.9310596 -22.5083052))",leisure,stadium
Estádio Francisco Cardoso de Moraes,"POLYGON ((-38.6772524 -3.8843291, -38.6772133 -3.8841975, -38.6771433 -3.8840854, -38.6770766 -3.8840091, -38.6769838 -3.8839463, -38.6768812 -3.8838986, -38.6767704 -3.8838726, -38.6766434 -3.8838596, -38.6765229 -3.883858, -38.6764692 -3.8838629, -38.676404 -3.883871, -38.6762901 -3.8838856, -38.6761761 -3.8839132, -38.6760504 -3.883949, -38.6759546 -3.8840221, -38.6758846 -3.8840984, -38.6758162 -3.8841975, -38.675776 -3.8843053, -38.675756 -3.8844103, -38.675756 -3.8845127, -38.6757657 -3.8847353, -38.6757755 -3.8852194, -38.6757771 -3.8853396, -38.6757902 -3.8854599, -38.6758341 -3.8855736, -38.6758908 -3.8856542, -38.675953 -3.885736, -38.6760312 -3.8857945, -38.6761044 -3.8858384, -38.6761858 -3.8858709, -38.6762673 -3.8858985, -38.6763519 -3.8859115, -38.6764545 -3.8859196, -38.6765408 -3.8859164, -38.6767182 -3.8859019, -38.6768764 -3.8858671, -38.6770481 -3.8858109, -38.6771285 -3.8857521, -38.6771632 -3.8857026, -38.6772305 -3.8856102, -38.6772707 -3.8855219, -38.6772814 -3.8854095, -38.6772895 -3.8853159, -38.6772841 -3.8852383, -38.6772814 -3.8851633, -38.6772524 -3.8843291))",leisure,stadium
Campo de Futebol Society Gilberto Cabral,"POLYGON ((-41.9467931 -22.512448, -41.9462888 -22.5124381, -41.9462768 -22.5127184, -41.9467756 -22.5127332, -41.9467931 -22.512448))",leisure,stadium
Estádio Municipal Ormeu Marinho,"POLYGON ((-41.9663568 -22.5334977, -41.9658204 -22.533904, -41.9664641 -22.5346274, -41.9670006 -22.5342409, -41.9663568 -22.5334977))",leisure,stadium
Estádio Municipal Amaro Mota de Oliveira,"POLYGON ((-41.9883459 -22.5320162, -41.9874433 -22.5319944, -41.9874286 -22.5324473, -41.988351 -22.532477, -41.9883459 -22.5320162))",leisure,stadium
Estádio Municipal Julieta Viana,"POLYGON ((-41.9502156 -22.5221654, -41.9495544 -22.522773, -41.9500265 -22.523214, -41.950693 -22.5226015, -41.9502156 -22.5221654))",leisure,stadium
Campo de Futebol Eitor Manoel Pereira,"POLYGON ((-41.97295 -22.5309211, -41.9727569 -22.5307824, -41.9724994 -22.5310995, -41.9726912 -22.5312412, -41.97295 -22.5309211))",leisure,stadium
Campo de Futebol Cidade Beira Mar,"POLYGON ((-41.9768821 -22.5487232, -41.9765173 -22.5484408, -41.9763551 -22.5486023, -41.9767091 -22.5488996, -41.9768821 -22.5487232))",leisure,stadium
Estádio Municipal de Futebol,"POLYGON ((-51.5259369 -16.7399906, -51.5249176 -16.7409429, -51.5241106 -16.7401397, -51.5251299 -16.7392076, -51.5259369 -16.7399906))",leisure,stadium
Estádio Serra Negra dos Leões,"POLYGON ((-50.6425211 -17.5616048, -50.6423142 -17.562282, -50.6411901 -17.5620207, -50.6413915 -17.5613543, -50.6425211 -17.5616048))",leisure,stadium
Arena da Juventude,"POLYGON ((-43.4043372 -22.8591237, -43.4039244 -22.8598227, -43.4030435 -22.859381, -43.4034563 -22.858682, -43.4043372 -22.8591237))",leisure,stadium
Clube Atlético União,"POLYGON ((-52.0461055 -30.1253352, -52.0453637 -30.1255531, -52.0457488 -30.1265339, -52.0464906 -30.126316, -52.0461055 -30.1253352))",leisure,stadium
Estádio Domingão,"POLYGON ((-38.4892816 -4.1038855, -38.4892026 -4.1037993, -38.4871602 -4.1039788, -38.487205 -4.1055877, -38.4872987 -4.105592, -38.4873286 -4.1057429, -38.4894563 -4.1056858, -38.4892816 -4.1038855))",leisure,stadium
Estádio Aquático Olímpico,"POLYGON ((-43.3957141 -22.9809575, -43.3950746 -22.9816522, -43.39404 -22.9808449, -43.3943248 -22.9805355, -43.3944312 -22.98042, -43.3946795 -22.9801502, -43.3957141 -22.9809575))",leisure,stadium
Arena do Futuro,"POLYGON ((-43.3926503 -22.979921, -43.3926355 -22.9809731, -43.3917216 -22.9809622, -43.3917364 -22.9799101, -43.3926503 -22.979921))",leisure,stadium
Quadra Poliesportiva,"POLYGON ((-35.3641 -5.8853609, -35.3639403 -5.885641, -35.3638444 -5.8855833, -35.3635036 -5.8853782, -35.3636682 -5.8851028, -35.3641 -5.8853609))",leisure,stadium
Estádio de Deodoro,"POLYGON ((-43.4061062 -22.8601322, -43.406134 -22.8600987, -43.4061717 -22.8600748, -43.4062156 -22.8600628, -43.4062613 -22.8600638, -43.4063045 -22.8600779, -43.4074631 -22.8606564, -43.4074994 -22.860682, -43.4075254 -22.8607167, -43.4075384 -22.8607572, -43.4075373 -22.8607993, -43.407522 -22.8608391, -43.407109 -22.8615413, -43.4070812 -22.8615748, -43.4070435 -22.8615987, -43.4069997 -22.8616107, -43.4069539 -22.8616097, -43.4069108 -22.8615956, -43.4057521 -22.8610171, -43.4057158 -22.8609915, -43.4056899 -22.8609568, -43.4056768 -22.8609163, -43.405678 -22.8608742, -43.4056932 -22.8608344, -43.4061062 -22.8601322))",leisure,stadium
ESTÁDIO DE FUTEBOL,"POLYGON ((-48.3042917 -17.0349286, -48.304343 -17.0337883, -48.3032759 -17.0337445, -48.3032247 -17.0348848, -48.3042917 -17.0349286))",leisure,stadium
SOCIEDADE RECREATIVA DEZ DE MARCO,"POLYGON ((-47.2759604 -20.6455108, -47.2754788 -20.6445106, -47.2763773 -20.6441317, -47.2768589 -20.645132, -47.2759604 -20.6455108))",leisure,stadium
Estádio Bom Jesus da Lapa,"POLYGON ((-51.4358377 -23.5617192, -51.4351693 -23.5616311, -51.435183 -23.561548, -51.4350582 -23.5615291, -51.4353048 -23.5604418, -51.4354973 -23.5602388, -51.435762 -23.560123, -51.4360552 -23.5601133, -51.4362708 -23.5601804, -51.4364528 -23.5603058, -51.4365831 -23.5604769, -51.4366488 -23.5606768, -51.4365703 -23.5611002, -51.4363922 -23.5610712, -51.4363084 -23.5614677, -51.4362419 -23.5615762, -51.4361417 -23.5616601, -51.4360468 -23.5617028, -51.4359434 -23.5617229, -51.4358377 -23.5617192))",leisure,stadium
Jeunesse Arena,"POLYGON ((-43.3902748 -22.9762217, -43.3902728 -22.9764713, -43.390844 -22.9764752, -43.390846 -22.9762256, -43.3912573 -22.9758525, -43.391265 -22.9749005, -43.3912651 -22.9748929, -43.3908965 -22.9745485, -43.3902514 -22.9745441, -43.3898773 -22.9748835, -43.3898696 -22.975843, -43.3902748 -22.9762217))",leisure,stadium
Estadio Municipal de Cedro de São João,"POLYGON ((-36.8786489 -10.2604097, -36.8783443 -10.2614605, -36.8775057 -10.2612091, -36.8778136 -10.2601583, -36.8786489 -10.2604097))",leisure,stadium
Ginásio Poliesportivo Joaquim Domingos,"POLYGON ((-38.4953976 -4.1048617, -38.4948397 -4.1047119, -38.4947646 -4.1050276, -38.4953413 -4.1051533, -38.4953976 -4.1048617))",leisure,stadium
Estadio Municipal Antonio Brejeiro,"POLYGON ((-37.9931292 -11.1864436, -37.9917864 -11.1869143, -37.992274 -11.1884176, -37.99364 -11.1879355, -37.9931292 -11.1864436))",leisure,stadium
Estádio do Améria Futebol Clube,"POLYGON ((-37.673638 -11.1897218, -37.6726878 -11.1901466, -37.6724381 -11.1896091, -37.6733883 -11.1891843, -37.673638 -11.1897218))",leisure,stadium
Estadio Thomas Silveira,"POLYGON ((-37.6607687 -11.3789261, -37.6597541 -11.3792899, -37.6595733 -11.378563, -37.6605708 -11.3782323, -37.6607687 -11.3789261))",leisure,stadium
Estadio José Branco,"POLYGON ((-37.6847315 -9.8008986, -37.6837773 -9.801050999999999, -37.6836189 -9.7997725, -37.6845429 -9.799638699999999, -37.6847315 -9.8008986))",leisure,stadium
Estadio Municipal João Alves Filho,"POLYGON ((-37.3216884 -11.0003976, -37.3206939 -11.0003533, -37.3207312 -10.9989099, -37.3215023 -10.9990586, -37.3217073 -10.9991829, -37.3216884 -11.0003976))",leisure,stadium
Quedra Poliesportiva,"POLYGON ((-40.8888336 -14.8382977, -40.8892317 -14.8383334, -40.8893675 -14.8377481, -40.8889239 -14.8376365, -40.8888336 -14.8382977))",leisure,stadium
Quadra Poliesportiva,"POLYGON ((-40.8764696 -14.8411456, -40.8764082 -14.8411559, -40.8761925 -14.841192, -40.8761297 -14.8408188, -40.8763959 -14.8407754, -40.8764166 -14.8408792, -40.876447 -14.8410322, -40.8764696 -14.8411456))",leisure,stadium
Estadio Municipal Editon Oliveira da Silva,"POLYGON ((-37.4233162 -10.2121028, -37.4223862 -10.2126906, -37.4216315 -10.2115531, -37.4225437 -10.2109623, -37.4233162 -10.2121028))",leisure,stadium
Estádio Durval Feitoza,"POLYGON ((-36.8402456 -10.2200202, -36.83957 -10.2202135, -36.8399298 -10.2213082, -36.8406651 -10.2210654, -36.8402456 -10.2200202))",leisure,stadium
Estádio de Propriá,"POLYGON ((-36.838731 -10.2205077, -36.83804 -10.2207613, -36.8383133 -10.2218633, -36.8390999 -10.2215987, -36.838731 -10.2205077))",leisure,stadium
Estadio Jose Chaves VAsconcelos,"POLYGON ((-36.3763229 -9.369574399999999, -36.3756191 -9.3692612, -36.3760408 -9.3683619, -36.3767478 -9.368670399999999, -36.3766994 -9.368788199999999, -36.3766847 -9.368794899999999, -36.3764466 -9.369301500000001, -36.3763229 -9.369574399999999))",leisure,stadium
Estádio Municipal José Batista Pereira Fernandes,"POLYGON ((-46.6132036 -23.722724, -46.6132032 -23.7228891, -46.6132343 -23.7228891, -46.6132336 -23.7231024, -46.6134946 -23.7231031, -46.6134923 -23.723805, -46.613232 -23.7238043, -46.6132315 -23.7239689, -46.613232 -23.7241347, -46.6124763 -23.7241367, -46.6124758 -23.723972, -46.612476 -23.7239151, -46.6124284 -23.7239149, -46.6124325 -23.7228834, -46.6124806 -23.7228836, -46.6125272 -23.7228837, -46.6125276 -23.7227225, -46.6132036 -23.722724))",leisure,stadium
Estádio Luiz Lonardoni,"POLYGON ((-52.0965977 -23.3536587, -52.0960199 -23.3524031, -52.096453 -23.3522159, -52.0966196 -23.3521473, -52.097021 -23.3519818, -52.0973534 -23.3518493, -52.097402 -23.3519501, -52.0974112 -23.3519692, -52.0979497 -23.3530866, -52.0973028 -23.3533566, -52.0965977 -23.3536587))",leisure,stadium
ESTÁDIO DA A.A.A,"POLYGON ((-49.9647629 -16.4627575, -49.9640881 -16.4616035, -49.9630188 -16.4621727, -49.9637059 -16.4633462, -49.9647629 -16.4627575))",leisure,stadium
Estádio Serrinha,"POLYGON ((-51.7238063 -19.1279006, -51.7223556 -19.1278292, -51.7222901 -19.1293188, -51.7226679 -19.1296662, -51.7237055 -19.1296947, -51.7238869 -19.1289809, -51.7238063 -19.1279006))",leisure,stadium
Estádio José da Silva Cota,"POLYGON ((-44.0884186 -19.548725, -44.0879975 -19.5496652, -44.0877588 -19.5498902, -44.0871258 -19.5496956, -44.0876783 -19.5484419, -44.0884186 -19.548725))",leisure,stadium
