data,semana,tweets na semana,casos de covid na semana,cidade
16-06,26,0.0,0.49510763209393344,Teixeira de Freitas
22-06,27,0.0,0.49706457925636005,Teixeira de Freitas
29-06,28,0.0,0.2876712328767123,Teixeira de Freitas
06-07,29,0.0,0.1232876712328767,Teixeira de Freitas
13-07,30,0.0,0.09197651663405088,Teixeira de Freitas
20-07,31,0.0,0.19373776908023482,Teixeira de Freitas
10-08,32,1.0,0.6438356164383562,Teixeira de Freitas
18-08,33,1.0,1.0,Teixeira de Freitas
24-08,34,0.0,0.7984344422700587,Teixeira de Freitas
01-09,35,0.0,0.5048923679060665,Teixeira de Freitas
07-09,36,0.0,0.2857142857142857,Teixeira de Freitas
15-09,37,0.0,0.44227005870841485,Teixeira de Freitas
21-09,38,0.0,0.0,Teixeira de Freitas
16-06,26,0.0,0.019417475728155338,Valparaíso de Goiás
22-06,27,0.0,0.3553398058252427,Valparaíso de Goiás
29-06,28,0.0,0.341747572815534,Valparaíso de Goiás
06-07,29,1.0,0.4640776699029126,Valparaíso de Goiás
13-07,30,1.0,0.49514563106796117,Valparaíso de Goiás
20-07,31,0.0,0.5922330097087378,Valparaíso de Goiás
10-08,32,0.0,0.5067961165048543,Valparaíso de Goiás
18-08,33,0.0,0.6718446601941748,Valparaíso de Goiás
24-08,34,0.0,0.47184466019417476,Valparaíso de Goiás
01-09,35,0.0,0.6621359223300971,Valparaíso de Goiás
07-09,36,0.0,0.4621359223300971,Valparaíso de Goiás
15-09,37,1.0,1.0,Valparaíso de Goiás
21-09,38,0.0,0.0,Valparaíso de Goiás
16-06,26,0.0,0.35276967930029157,Volta Redonda
22-06,27,0.3333333333333333,0.25072886297376096,Volta Redonda
29-06,28,0.0,0.4489795918367347,Volta Redonda
06-07,29,0.6666666666666666,1.0,Volta Redonda
13-07,30,0.0,0.6384839650145773,Volta Redonda
20-07,31,0.3333333333333333,0.7521865889212828,Volta Redonda
10-08,32,1.0,0.8002915451895044,Volta Redonda
18-08,33,1.0,0.6370262390670554,Volta Redonda
24-08,34,1.0,0.6486880466472303,Volta Redonda
01-09,35,0.3333333333333333,0.3935860058309038,Volta Redonda
07-09,36,0.0,0.4577259475218659,Volta Redonda
15-09,37,0.0,0.5087463556851312,Volta Redonda
21-09,38,0.0,0.0,Volta Redonda
16-06,26,0.0,0.12290502793296089,Angra dos Reis
22-06,27,0.0,0.10335195530726257,Angra dos Reis
29-06,28,0.0,0.12383612662942271,Angra dos Reis
06-07,29,1.0,1.0,Angra dos Reis
13-07,30,1.0,0.1601489757914339,Angra dos Reis
20-07,31,0.0,0.2346368715083799,Angra dos Reis
10-08,32,0.0,0.19273743016759776,Angra dos Reis
18-08,33,0.0,0.2877094972067039,Angra dos Reis
24-08,34,0.0,0.2011173184357542,Angra dos Reis
01-09,35,0.0,0.07262569832402235,Angra dos Reis
07-09,36,0.0,0.3100558659217877,Angra dos Reis
15-09,37,0.0,0.12849162011173185,Angra dos Reis
21-09,38,0.0,0.0,Angra dos Reis
16-06,26,0.0,0.3861788617886179,Rondonópolis
22-06,27,1.0,1.0,Rondonópolis
29-06,28,0.0,0.23577235772357724,Rondonópolis
06-07,29,0.0,0.6612466124661247,Rondonópolis
13-07,30,0.0,0.5609756097560976,Rondonópolis
20-07,31,1.0,0.7181571815718157,Rondonópolis
10-08,32,1.0,0.23983739837398374,Rondonópolis
18-08,33,0.0,0.0,Rondonópolis
24-08,34,0.0,0.0,Rondonópolis
01-09,35,0.0,0.0,Rondonópolis
07-09,36,0.0,0.0,Rondonópolis
15-09,37,0.0,0.0,Rondonópolis
21-09,38,0.0,0.0,Rondonópolis
16-06,26,0.0,0.20729684908789386,Araçatuba
22-06,27,0.14285714285714285,0.4427860696517413,Araçatuba
29-06,28,0.42857142857142855,0.38225538971807627,Araçatuba
06-07,29,1.0,1.0,Araçatuba
13-07,30,0.42857142857142855,0.5016583747927031,Araçatuba
20-07,31,0.0,0.4792703150912106,Araçatuba
10-08,32,0.0,0.30265339966832505,Araçatuba
18-08,33,0.0,0.27860696517412936,Araçatuba
24-08,34,0.0,0.12437810945273632,Araçatuba
01-09,35,0.14285714285714285,0.13018242122719734,Araçatuba
07-09,36,0.0,0.12023217247097844,Araçatuba
15-09,37,0.0,0.16086235489220563,Araçatuba
21-09,38,0.0,0.0,Araçatuba
16-06,26,0.0,0.0866089273817455,Macaé
22-06,27,0.0,0.47168554297135246,Macaé
29-06,28,0.0,0.3104596935376416,Macaé
06-07,29,1.0,1.0,Macaé
13-07,30,0.0,0.30712858094603596,Macaé
20-07,31,0.0,0.3397734843437708,Macaé
10-08,32,0.0,0.20919387075283144,Macaé
18-08,33,0.0,0.19853431045969352,Macaé
24-08,34,0.0,0.1518987341772152,Macaé
01-09,35,0.0,0.18454363757495004,Macaé
07-09,36,0.0,0.29513657561625584,Macaé
15-09,37,0.0,0.2145236508994004,Macaé
21-09,38,0.0,0.0,Macaé
16-06,26,0.0,0.41005802707930367,Indaiatuba
22-06,27,0.0,0.15860735009671179,Indaiatuba
29-06,28,0.0,0.18762088974854932,Indaiatuba
06-07,29,0.0,0.3655705996131528,Indaiatuba
13-07,30,1.0,0.6228239845261122,Indaiatuba
20-07,31,0.0,1.0,Indaiatuba
10-08,32,1.0,0.7659574468085106,Indaiatuba
18-08,33,0.0,0.23984526112185686,Indaiatuba
24-08,34,0.0,0.38684719535783363,Indaiatuba
01-09,35,0.0,0.3288201160541586,Indaiatuba
07-09,36,0.0,0.15860735009671179,Indaiatuba
15-09,37,0.0,0.11798839458413926,Indaiatuba
21-09,38,0.0,0.0,Indaiatuba
16-06,26,0.0,0.27692307692307694,São José de Ribamar
22-06,27,0.0,0.7692307692307693,São José de Ribamar
29-06,28,0.0,0.5230769230769231,São José de Ribamar
06-07,29,0.5,0.23076923076923078,São José de Ribamar
13-07,30,0.0,0.2,São José de Ribamar
20-07,31,0.0,0.36923076923076925,São José de Ribamar
10-08,32,0.0,0.5538461538461539,São José de Ribamar
18-08,33,1.0,1.0,São José de Ribamar
24-08,34,0.0,0.4,São José de Ribamar
01-09,35,0.5,0.5538461538461539,São José de Ribamar
07-09,36,0.0,0.4461538461538462,São José de Ribamar
15-09,37,0.0,0.2,São José de Ribamar
21-09,38,0.0,0.0,São José de Ribamar
16-06,26,0.0,0.0,Montes Claros
22-06,27,0.0,0.11373390557939914,Montes Claros
29-06,28,0.0,0.2167381974248927,Montes Claros
06-07,29,0.0,0.33798283261802575,Montes Claros
13-07,30,0.0,0.4184549356223176,Montes Claros
20-07,31,1.0,0.7414163090128756,Montes Claros
10-08,32,0.0,0.898068669527897,Montes Claros
18-08,33,1.0,0.9291845493562232,Montes Claros
24-08,34,0.0,1.0,Montes Claros
01-09,35,1.0,0.7424892703862661,Montes Claros
07-09,36,0.0,0.6931330472103004,Montes Claros
15-09,37,0.0,0.7854077253218884,Montes Claros
21-09,38,0.0,0.14484978540772533,Montes Claros
16-06,26,0.0,0.34854771784232363,São Carlos
22-06,27,0.0,0.6970954356846473,São Carlos
29-06,28,0.0,0.6348547717842323,São Carlos
06-07,29,1.0,1.0,São Carlos
13-07,30,0.6666666666666666,0.8755186721991701,São Carlos
20-07,31,0.0,0.975103734439834,São Carlos
10-08,32,0.0,0.9626556016597511,São Carlos
18-08,33,0.0,0.8423236514522822,São Carlos
24-08,34,0.0,0.6763485477178424,São Carlos
01-09,35,0.0,0.6721991701244814,São Carlos
07-09,36,0.0,0.5435684647302904,São Carlos
15-09,37,0.0,0.6473029045643154,São Carlos
21-09,38,0.0,0.0,São Carlos
16-06,26,0.0,0.21008403361344538,Pindamonhangaba
22-06,27,0.0,0.24369747899159663,Pindamonhangaba
29-06,28,0.8333333333333334,0.21428571428571427,Pindamonhangaba
06-07,29,0.5,0.8403361344537815,Pindamonhangaba
13-07,30,0.5,1.0,Pindamonhangaba
20-07,31,0.6666666666666666,0.8865546218487395,Pindamonhangaba
10-08,32,1.0,0.9453781512605042,Pindamonhangaba
18-08,33,0.16666666666666666,0.5504201680672269,Pindamonhangaba
24-08,34,0.0,0.8403361344537815,Pindamonhangaba
01-09,35,0.0,0.6554621848739496,Pindamonhangaba
07-09,36,0.0,0.35714285714285715,Pindamonhangaba
15-09,37,0.0,0.7899159663865546,Pindamonhangaba
21-09,38,0.0,0.0,Pindamonhangaba
16-06,26,0.5,0.8,Codó
22-06,27,1.0,1.0,Codó
29-06,28,0.0,0.7333333333333333,Codó
06-07,29,0.0,0.0,Codó
13-07,30,0.5,0.4666666666666667,Codó
20-07,31,0.0,0.4,Codó
10-08,32,0.0,0.3333333333333333,Codó
18-08,33,0.0,0.3333333333333333,Codó
24-08,34,0.0,0.8,Codó
01-09,35,0.0,0.8,Codó
07-09,36,0.0,0.6,Codó
15-09,37,0.0,0.5333333333333333,Codó
21-09,38,0.0,0.3333333333333333,Codó
