latitude,longitude,06-07,13-07,16-06,20-07,22-06,29-06
-6.7627787800000005,-38.23067798,0,0,0,0,0,0
-9.414079033333334,-40.51077617619048,0,0,0,0,0,0
-9.41152042,-40.511867679999995,0,0,0,0,0,0
-9.41169306,-40.50349095999999,0,0,0,0,0,0
-9.41143529090909,-40.504661081818185,0,0,0,0,0,0
-22.44158222,-46.97448552,0,0,0,0,0,0
-9.41062968,-40.5079248,0,0,0,0,0,0
-6.843865171428571,-38.31320557142857,0,0,0,0,0,0
-19.49648665384615,-42.53854702307693,0,0,0,0,0,0
-6.885117599999999,-38.55448084,0,0,0,0,0,0
-7.116394921428571,-34.842893849999996,0,0,0,0,0,1
-23.567128969230772,-46.64150482307692,0,0,0,0,0,0
-22.72924404,-47.62165992,0,0,0,0,0,0
-20.774110959999998,-45.270488320000005,0,0,0,0,0,0
-23.50950199090909,-47.45828156363637,0,0,0,0,0,0
-8.886654340000002,-36.48233816,0,0,0,0,0,0
-8.8856651,-36.48039218,0,0,0,0,0,0
-8.8837095,-36.483059759999996,0,0,0,0,0,0
-8.897478809999999,-36.49566247,0,0,0,0,0,0
-27.609821370588236,-48.630752447058825,0,0,0,0,0,0
-21.20891708695652,-50.427844191304345,0,0,0,0,0,0
-21.229794815384615,-50.416138107692305,0,0,0,0,0,0
-23.713078918181818,-46.547157109090904,0,0,0,0,0,0
-5.528596607142857,-47.48705354285715,0,0,0,0,0,0
-5.52060628,-47.49111866,0,0,0,0,0,0
-6.46971896,-37.11108878,0,0,0,0,0,0
-6.466671119999999,-37.0946831,0,0,0,0,0,0
-21.77439314,-52.1118508,0,0,0,0,0,0
-25.403067457142857,-52.414807200000006,0,0,0,0,0,0
-22.906756075862074,-43.09709470689655,0,0,0,0,0,0
-3.0768814538461537,-59.956895215384606,0,0,0,0,1,0
-22.90401713846154,-43.088885361538466,0,0,0,0,0,0
-20.87376228888889,-48.809247444444445,0,0,0,0,0,0
-20.88170268,-48.81054062,0,0,0,0,0,0
-21.20812454,-50.4285814,0,0,0,0,0,0
-29.47004214444444,-53.4739751,0,0,0,0,0,0
-6.134254028571428,-38.20437822857143,0,0,0,0,0,0
-23.59666576666667,-46.40363248333333,0,0,0,0,0,0
-29.347308615384616,-53.30762620769231,0,0,0,0,0,0
-29.35043375714286,-53.33144155714285,0,0,0,0,0,0
-26.22711344,-52.6706557,0,0,0,0,0,0
-23.320826699999998,-46.59010265833333,0,0,0,0,0,0
-3.10485078,-60.06510558000001,0,0,0,0,0,0
-10.92090828,-37.05449738,0,0,0,0,0,0
-30.079018733333335,-51.73334706666666,0,0,0,0,0,0
-22.949973879999998,-43.1845463,0,0,0,0,0,0
-23.399607144444442,-51.955557266666666,0,0,0,0,0,0
-16.183346219999997,-50.95787012,0,0,0,0,0,0
-8.8817865,-36.48380918,0,0,0,0,0,0
-23.44954019230769,-46.49512964615384,0,0,0,0,0,0
-22.8216451,-43.0410431,0,0,0,0,0,0
-22.82149424,-43.04069298,0,0,0,0,0,0
-22.71112125,-42.62663045,0,0,0,0,0,0
-27.104436225714288,-52.61760135142857,0,0,0,0,0,0
-22.83064988,-43.3280137,0,0,0,0,0,0
-18.91164516,-48.243314,0,0,0,0,0,0
-20.430936133333333,-54.59962873333333,0,0,0,0,0,0
-20.435082275,-54.616853025,0,0,0,0,0,0
-20.43144312222222,-54.6007654,0,0,0,0,0,0
-23.5572440875,-46.6538882,0,0,0,0,0,0
-7.1296644250000005,-34.857823249999996,0,0,0,0,0,1
-7.11222458,-34.82454884,0,0,0,0,0,0
-7.0967839,-34.83976132,0,0,1,0,0,0
-6.459805660000001,-37.09729974,0,0,0,0,0,0
-6.44392352,-37.095801460000004,0,0,0,0,0,0
-22.226757546666665,-54.78323946,0,0,0,0,0,0
-3.712601277777778,-38.573045622222224,0,0,0,0,0,0
-29.686907523809527,-53.7915993047619,0,0,0,0,0,0
-28.6319934,-53.607187511111114,0,0,0,0,0,0
-4.09888786,-54.90937338,0,0,0,0,0,0
-22.956490460000005,-43.196181839999994,0,0,0,0,0,0
-7.133005232,-34.85885407999999,0,0,0,0,0,0
-23.5919910625,-46.6387992875,0,0,0,0,1,0
-12.604490718181818,-38.97356786363636,0,0,0,0,0,0
-23.59302324166667,-46.561281958333325,0,0,0,0,0,0
-28.627636300000002,-52.95373169090909,0,0,0,0,0,0
-21.9221343,-50.73010484,0,0,0,0,0,0
-21.921746466666665,-50.72990793333333,0,0,0,0,0,0
-7.2274133625,-35.86945145,0,0,0,0,0,0
-7.2155342000000005,-35.87818276,0,0,0,0,0,0
-23.5692627,-46.58571113333334,0,0,0,0,0,1
-20.351959100000002,-40.315060136363634,0,0,0,0,0,0
-22.002964185714287,-51.56005227142857,0,0,0,0,0,0
-23.97751032,-46.311164500000004,0,0,0,0,0,0
-23.552096028571423,-46.30671018571429,0,0,1,0,0,0
-23.981018766666665,-46.30076783333334,0,0,0,0,0,0
-20.543024999999997,-54.604280960000004,0,0,0,0,0,0
-20.49590196666667,-54.646520633333346,0,0,0,0,0,0
-19.94187888,-43.92758146,0,0,0,0,0,0
-23.5608561,-46.65096717777778,0,0,0,0,0,0
-22.97093059166667,-43.37857386666667,0,0,0,0,0,0
-6.99370322,-36.71566876,0,0,0,0,0,0
-22.216527920000004,-54.85508864,0,0,0,0,0,0
-5.15464584,-38.091887500000006,0,0,0,0,0,0
-27.356669071428573,-53.401530900000004,0,0,0,0,0,0
-20.61468362,-46.04327414,0,0,0,0,0,0
-23.765233040000002,-53.87970946,0,0,0,0,0,0
-22.90745202857143,-43.06744985714285,0,0,0,0,0,0
-21.2821414,-50.33577362,0,0,0,0,0,0
-7.221657822222222,-35.887907588888886,0,0,0,0,0,0
-22.82785442222222,-43.05205445,0,0,0,0,0,0
-20.492730683333335,-54.652208300000005,0,0,0,0,0,0
-31.591323361538464,-52.631603115384614,0,0,0,0,0,0
-23.52475261111111,-46.77195394444444,0,0,0,0,0,0
-20.33242601111111,-40.37800118888889,0,0,0,0,0,0
