latitude,longitude,06-07,13-07,16-06,20-07,22-06,29-06,10-08,18-08,24-08,01-09,07-09,15-09,21-09,City
-24.9732871,-53.49492568000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Cascavel
-24.004678121428576,-46.41873005714285,1,0,0,0,0,1,0,0,0,0,0,0,0,Praia Grande
-6.53250442,-38.06014946,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-17.422936633333332,-49.66744184444444,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.02824072,-42.36046702,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-16.619532639999996,-48.74181936,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-16.38566076,-51.56026154,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-16.38826594,-51.55622016,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-18.29539528,-51.14454836,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-18.11519528,-40.53918546,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-17.632264616666664,-47.77725318333333,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.211640671428572,-45.26512475714286,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-3.58631786,-40.544689,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-21.976947371428572,-42.35860711428571,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-3.5398508000000013,-40.45774868,1,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-15.15952415,-48.28836023333334,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-18.08836306,-50.22034130000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-1.15518956,-48.27073938,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.62866775238095,-46.79326501428571,1,0,0,0,1,1,0,0,0,0,1,0,0,Taboão da Serra
-23.61484896,-46.77819844,1,0,0,0,1,1,0,0,0,0,1,0,0,Taboão da Serra
-23.61954853636364,-46.76949757272728,0,0,0,1,0,0,0,0,0,0,0,0,0,Taboão da Serra
-14.8866905,-40.89866138,0,0,0,0,0,0,0,0,0,0,0,0,0,Vitória da Conquista
-3.636075166666666,-45.17920166666666,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-30.02918021666667,-51.20692511666666,0,1,0,0,0,0,0,1,0,0,0,0,0,Porto Alegre
-22.866681881818185,-43.25730265454545,0,0,0,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-3.67667862,-45.37906724000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.91442881111111,-47.064668444444436,0,2,1,0,0,0,1,0,0,0,0,0,0,Campinas
-22.86496422,-43.26853643,0,0,0,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-22.827114899999998,-47.07803794444445,3,4,3,3,3,3,2,0,0,0,1,1,0,Indeterminado
-22.88029493333333,-43.07835055833334,0,0,0,0,0,1,0,0,0,0,0,0,0,Niterói
-22.83898347692308,-43.01861834615385,0,0,0,0,0,0,0,0,0,0,0,0,0,São Gonçalo
-22.83885613333333,-43.284964344444454,0,1,1,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-22.51485254,-44.08805608,0,0,0,0,1,0,0,0,0,1,0,0,0,Volta Redonda
-22.99246963076924,-43.36958244615384,0,0,0,0,0,2,0,0,0,0,0,0,0,Rio de Janeiro
-22.99252374736842,-43.37013545263158,0,0,0,0,0,2,0,0,0,0,0,0,0,Rio de Janeiro
-22.992626069565226,-43.37071466521738,0,0,0,0,0,2,0,0,0,0,0,0,0,Rio de Janeiro
-22.880299464705878,-43.32958054705882,0,0,0,0,1,0,0,0,1,0,0,0,0,Rio de Janeiro
-7.016778611764706,-42.114127688235286,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-21.77625918,-47.0858524,0,0,0,0,0,0,0,0,0,0,1,0,0,Indeterminado
-22.879150540000005,-43.45245313333333,0,0,0,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-22.795513255555555,-43.29604458888889,0,0,0,0,0,0,0,0,0,0,0,0,0,Duque de Caxias
-7.988011576470589,-34.83901765294118,0,1,0,1,0,0,0,0,0,0,0,0,0,Olinda
-22.922845327272725,-42.816718663636365,0,0,0,0,0,0,0,0,0,0,0,0,0,Maricá
-22.98399207272727,-43.19574115454546,1,1,0,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-25.50989138,-49.32857348,0,0,0,0,0,0,0,0,0,0,0,0,0,Curitiba
0.85523522,-51.18181748000001,0,0,1,0,1,1,0,0,0,0,0,0,0,Indeterminado
-13.776490033333333,-50.27594213333334,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.64102534,-46.80703708,0,0,0,0,0,0,0,0,0,0,0,0,0,Taboão da Serra
-22.76145136,-47.58351284,0,0,0,0,0,0,0,0,0,0,0,0,0,Piracicaba
-27.124131425,-48.92163501666667,0,0,0,0,0,0,0,0,0,0,0,0,0,Brusque
-16.088518685714288,-48.496613328571435,0,0,0,0,0,0,1,0,0,0,1,1,0,Indeterminado
-23.54887466,-46.55840822,0,0,1,0,0,0,0,1,0,0,1,0,1,São Paulo
-22.30710944,-45.37950427999999,0,0,0,1,0,0,0,0,0,0,0,0,0,Indeterminado
-22.972338600000004,-43.33644466,0,0,0,0,0,1,0,0,0,0,0,0,0,Rio de Janeiro
-23.5389948,-46.66225530833334,1,0,0,0,0,1,0,0,1,0,2,0,0,São Paulo
-22.291751045454546,-48.54938853636364,0,0,0,0,0,1,0,0,0,1,0,0,0,Jaú
-3.6763910333333336,-40.36905112222222,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobral
-22.89944404444445,-43.26412203333334,0,0,2,1,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-22.89958479333333,-43.264072066666664,0,0,2,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-12.99382324,-38.51947314,0,0,0,0,3,0,0,1,1,0,0,0,1,Salvador
-12.994063463636365,-38.51885092727272,0,0,0,0,3,0,0,1,1,0,0,0,1,Salvador
-23.569497591666664,-46.6454569,0,0,0,0,1,0,0,0,1,1,0,0,0,São Paulo
-12.08445994,-45.80314394,0,0,0,1,0,0,0,0,1,0,0,0,0,Indeterminado
-5.10821215,-42.75662925,0,1,0,0,0,0,0,0,0,0,0,0,0,Teresina
-26.82863296296297,-53.500002859259254,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-20.702203642105264,-44.82721434736842,1,0,0,0,0,0,0,0,0,0,0,0,1,Indeterminado
-20.702765733333333,-44.8274792,1,0,0,0,0,0,0,0,0,0,0,0,1,Indeterminado
-19.982376519999995,-43.84733614,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-21.2075085,-47.828688171428574,0,0,0,0,0,0,1,0,0,0,0,0,1,Ribeirão Preto
-21.98312276,-46.79418494,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-19.98157754,-43.85859142,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-19.98233428,-43.85384929999999,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-19.98163296,-43.84979806,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-19.983853877777776,-43.843205311111106,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-19.981950620000006,-43.84996006000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-25.5106338,-49.293615535714295,0,0,1,0,1,0,0,0,0,0,0,0,0,Curitiba
-23.706685257142855,-46.60921905714286,0,0,0,0,0,0,0,0,0,0,0,0,0,Diadema
-9.647716485714284,-35.70614452857143,0,0,1,1,0,3,0,0,1,0,0,0,0,Maceió
-22.894197505882353,-43.24334423529411,0,0,0,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-27.80555158,-50.31268776,0,0,1,0,1,0,0,0,0,0,0,0,0,Lages
-25.496495300000007,-49.31832858,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.74218302,-46.39662082,0,0,0,0,0,0,0,1,0,0,0,0,0,Indeterminado
-9.707809985714286,-36.79255887142857,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-25.43597836,-49.28576554,1,0,0,0,0,0,0,0,0,0,0,0,0,Curitiba
-20.4319055625,-51.33988384375,1,1,0,0,0,0,0,0,0,1,0,0,0,Indeterminado
-30.02900746829269,-51.20487441707316,0,1,0,0,0,0,0,1,0,0,0,0,0,Porto Alegre
-1.90818264,-55.5215921,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-9.016112484210526,-42.69673036842105,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-9.031973116666668,-42.68703805000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-3.4357095555555563,-39.14862365555556,0,0,1,0,1,1,0,1,0,0,0,0,0,Indeterminado
-1.91546214,-55.51478574,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-1.9157054,-55.51448204,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-21.15609825,-48.98528596666667,0,0,0,0,0,0,0,0,0,0,0,0,0,Catanduva
-3.06742875,-59.94589424000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Manaus
-25.448992185714282,-49.26360715714286,0,0,1,0,1,0,0,0,0,0,0,1,0,Curitiba
-28.32525714,-49.17821744,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-5.82056365,-46.140396,0,0,0,0,0,0,0,0,0,0,1,0,0,Indeterminado
-5.933574366666668,-42.113190866666656,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.068036560000003,-54.19655649999999,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-26.39486142,-53.08209010000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.408376053846155,-46.40338313076922,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.75300624,-47.41652744,0,0,0,0,0,1,1,0,0,0,0,0,0,Santa Bárbara d'Oeste
-25.43435013333333,-49.19192067777778,0,0,0,0,1,1,0,0,0,0,0,0,0,Pinhais
-21.786031100000002,-48.15963973125,0,0,0,0,0,0,1,0,0,0,0,0,0,Indeterminado
-23.4800179625,-46.671724125,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo
-23.56023855,-46.64738224,0,0,0,1,1,0,0,0,0,0,0,0,0,São Paulo
-23.507322,-46.569038042857144,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo
-27.188961663636366,-49.81065886363637,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-31.757506509090916,-52.34086360000001,0,0,2,0,0,0,0,0,0,0,1,1,0,Indeterminado
-31.757450378571434,-52.34095786785714,0,0,2,0,0,0,0,0,0,0,1,1,0,Pelotas
-10.975028428571429,-37.07455957142857,1,0,1,1,1,1,0,0,0,0,0,0,0,Indeterminado
-23.55212807142857,-46.63012634285714,0,0,0,1,3,0,0,0,0,0,1,0,0,São Paulo
-21.547580322222228,-45.448918111111105,0,0,1,0,0,0,1,0,0,0,0,0,0,Varginha
-8.128730413333333,-34.94953627333334,0,1,2,0,0,0,0,0,0,0,0,0,0,Recife
-13.7626094125,-39.3732018875,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.531292899999997,-46.77639087142857,1,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.53217833333333,-46.77725175555555,1,0,0,0,0,0,0,0,0,0,0,0,0,Osasco
-26.716250165517245,-49.168018103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.602516272000003,-46.65184970400001,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo
-5.041420071428571,-42.815477085714285,0,0,0,0,0,0,0,0,0,0,0,0,0,Teresina
-15.02581088,-42.37039498,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-15.023443016666665,-42.36905593333333,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.65515952,-46.57413848,0,1,0,0,0,0,0,0,0,0,1,0,1,São Bernardo do Campo
-23.59652548,-46.64587194,1,0,0,0,2,0,0,0,0,0,0,0,0,São Paulo
-23.53196102857143,-46.78127275714286,1,0,0,0,0,0,0,0,0,0,0,0,0,Osasco
-23.87432586,-49.80218034,0,1,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-27.922997472727275,-51.54025037272727,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.61763038,-46.55649142,0,0,0,0,0,0,0,0,0,1,0,0,0,São Caetano do Sul
-23.62485881111111,-46.56430132222222,0,0,0,0,0,0,0,0,0,1,0,0,0,São Caetano do Sul
-23.622492777777783,-46.563607188888895,0,0,0,0,0,0,0,0,0,1,0,0,0,Indeterminado
-22.884392955555555,-43.38646121111112,0,1,0,1,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-10.924796366666667,-37.06254914444444,1,0,0,1,1,0,0,1,0,0,0,0,0,Aracaju
-21.78937474,-48.18004392,0,0,0,0,0,1,0,0,0,0,0,0,0,Araraquara
-10.958977666666668,-37.04344768333333,0,0,0,0,0,0,0,0,0,0,0,0,0,Aracaju
-9.663136905263158,-35.70820892631579,1,0,0,1,1,0,1,0,2,0,0,0,0,Maceió
-8.099959086666665,-34.92583027333333,0,1,0,1,0,0,0,0,0,0,0,0,0,Recife
-8.070415305263158,-34.9413239,0,0,0,0,0,0,0,3,0,0,0,0,0,Recife
-8.062739142857144,-34.934148542857145,0,0,0,0,0,0,0,0,0,0,0,0,0,Recife
-8.051220607142858,-34.921971157142856,0,0,1,1,0,0,0,0,1,1,0,0,0,Recife
-19.347871899999998,-47.2934224,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-6.76735898,-37.80086934,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.271703114285717,-42.53376404285713,1,0,1,0,0,0,0,0,0,0,0,0,0,Nova Friburgo
-25.39136748,-51.47612486000001,0,0,0,0,1,0,0,1,1,0,0,1,0,Guarapuava
-19.459509988888886,-42.56174242777778,0,1,0,0,0,0,0,1,1,0,0,0,0,Ipatinga
-23.207221421052637,-46.80169454210525,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.64069074,-46.56100266,1,0,0,0,0,1,0,0,0,0,1,0,1,São Caetano do Sul
-23.607614644444443,-46.946590311111116,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-9.65437816,-35.70384814000001,0,0,1,1,0,3,0,0,2,0,0,0,0,Maceió
-9.65358654,-35.7038334,0,0,1,1,0,3,0,0,1,0,0,0,0,Maceió
-24.51663096,-50.40763604000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.541125317391305,-44.1742394173913,0,2,0,0,0,1,0,2,0,0,0,0,0,Barra Mansa
-23.71546647142857,-46.555325709523814,1,2,0,0,1,0,0,0,0,0,0,1,0,São Bernardo do Campo
-29.44802700909091,-50.58375634545455,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-18.300027028571428,-39.95683517142857,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-10.18085226,-48.89128664,0,0,0,0,0,0,0,0,0,0,1,0,0,Indeterminado
-22.90122358,-43.17396896,0,0,0,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-27.193899644444446,-53.25693122222222,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-4.9787467,-38.6395268,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-28.14746500909091,-54.73668603636364,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-4.9785181,-38.63834656,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-3.0520703888888887,-60.0325105,1,0,0,0,0,1,0,0,0,0,0,0,0,Manaus
-22.59178916,-44.08035308,0,0,0,0,0,0,0,0,0,0,0,0,0,Volta Redonda
-22.91301460526316,-43.19073116842105,0,0,0,0,0,0,1,1,0,0,0,0,0,Rio de Janeiro
-22.912469307407413,-43.19138435925925,0,0,0,0,0,0,1,1,0,0,0,0,0,Rio de Janeiro
-22.912563578571433,-43.19118609285713,0,0,0,0,0,0,1,1,0,0,0,0,0,Rio de Janeiro
-22.90823063333333,-43.56240393333332,1,0,0,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-22.908222199999997,-43.55913973999999,1,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.907525314285717,-43.574504071428564,0,0,0,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-21.1409895,-48.97595126,0,1,0,0,2,0,0,1,0,0,0,0,0,Catanduva
-21.1482535,-48.949455633333336,0,0,0,0,0,0,0,0,0,0,0,0,0,Catanduva
-20.46075912,-54.6039083,0,0,0,0,0,0,0,0,0,0,0,0,0,Campo Grande
-28.30588752,-54.26356556,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.19010936,-47.39186222,0,0,0,0,0,0,1,0,0,0,0,1,1,Leme
-12.13818572,-38.41674954,1,0,0,1,3,5,1,1,0,0,0,0,0,Alagoinhas
-21.593940192857147,-48.805387928571434,0,0,0,0,1,1,1,0,0,0,0,0,0,Indeterminado
-22.199322580000004,-47.39221802000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Leme
-4.22587228,-38.92126978,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-4.261892027272728,-38.93169799999999,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-4.25959852,-38.93221387999999,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-4.2615022200000015,-38.93352308,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.86868412,-48.4447047,0,0,0,0,0,0,0,0,0,0,0,0,0,Botucatu
-4.0980766777777795,-39.05418877777778,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-29.73283894,-51.15864492,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-6.664334333333334,-37.397072908333335,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-6.664513939999999,-37.396807700000004,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.937622355555554,-43.38997447222222,0,0,0,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-23.499597705,-46.473018100000004,0,0,0,0,0,1,0,0,1,0,1,0,0,Indeterminado
-23.59488068,-46.4867302,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.52763664,-46.41125134,1,0,0,0,0,1,0,0,0,0,0,0,0,São Paulo
-22.8819187,-43.46328778,0,0,0,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-22.81468224,-45.1845028,0,0,1,0,0,0,0,0,1,1,1,0,0,Guaratinguetá
-15.584032680000002,-56.09446932000001,1,0,0,1,0,0,0,0,0,0,0,0,0,Cuiabá
-15.587048499999998,-56.07762166,1,0,0,1,0,0,0,0,0,0,0,0,0,Cuiabá
-1.7270527400000002,-48.88123208,0,0,0,0,0,0,0,0,0,0,0,0,0,Abaetetuba
-23.58551066,-46.71769958,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo
-23.56750508333333,-46.64276809166666,0,0,0,0,1,0,0,0,0,1,0,0,0,São Paulo
-23.52836358,-46.55033826,0,0,1,0,1,1,0,0,1,0,0,0,0,São Paulo
-22.599397785714284,-44.04098578571429,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-31.757979639999995,-52.33752944,0,0,0,0,1,0,0,0,0,1,2,1,0,Pelotas
-31.77521192857143,-52.34590494285713,2,0,0,0,0,0,0,0,0,0,0,0,0,Pelotas
-27.0695167,-53.16216524,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-5.195435852380952,-39.311773704761904,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.52650239090909,-46.5506616909091,0,0,1,0,1,1,0,0,1,0,0,0,0,São Paulo
-22.78331044,-46.582510475,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.4434718875,-46.5354176125,0,0,0,0,1,0,0,0,0,0,0,1,0,Guarulhos
-22.74379973333333,-45.62521478571429,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-19.932522128571428,-43.89802496190475,0,0,0,0,1,0,0,0,0,0,1,0,0,Belo Horizonte
-30.0288673875,-51.218994225,1,1,0,0,0,0,0,0,0,0,1,0,0,Porto Alegre
-23.54298416666667,-46.50205646666666,1,0,0,1,0,0,0,0,0,0,0,0,0,São Paulo
-15.847029557142855,-47.88308001428571,0,0,0,0,0,1,2,0,0,1,0,0,0,Indeterminado
-16.325538866666665,-48.953677211111106,0,0,0,0,0,0,0,1,0,0,0,0,1,Anápolis
-27.504506044444447,-50.12061095555556,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.554029321052628,-46.461035089473675,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo
-30.00922146666667,-50.14453635,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-9.964742414285713,-67.81438790000001,0,1,0,0,0,0,0,0,0,0,0,0,0,Rio Branco
-28.496433920000005,-52.026621500000005,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-29.7341772,-53.51235118,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-9.98746802,-67.82195990000001,1,0,0,0,0,1,0,0,0,0,0,0,0,Rio Branco
-19.884039763636363,-43.92090183636364,2,0,0,1,2,3,0,0,0,1,0,0,0,Belo Horizonte
-15.61113546,-56.08187208,0,0,0,0,0,2,0,0,0,0,0,0,0,Cuiabá
-19.93116036,-43.97063290000001,0,0,2,0,0,0,0,1,0,0,0,0,0,Belo Horizonte
-19.9375521,-43.96855198333333,0,2,1,0,0,0,0,0,0,0,0,0,0,Belo Horizonte
-20.077105216666666,-49.91083131666667,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.51500574,-44.10165294,2,0,0,1,0,0,1,0,2,0,0,0,0,Volta Redonda
-22.54026842,-44.16995726,0,2,0,0,0,1,0,2,0,0,0,0,0,Barra Mansa
-5.8059083000000005,-36.88628252,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-8.11150672,-34.892083899999996,0,0,0,0,0,0,0,1,0,0,0,0,0,Indeterminado
-8.064949020000002,-34.89911692,1,0,0,0,0,0,0,1,0,1,0,0,0,Recife
-8.0521774,-34.9069771,0,0,0,0,0,0,0,0,1,0,0,0,0,Recife
-8.064323373333334,-34.89173997333333,1,0,0,0,0,0,0,1,0,1,0,0,0,Recife
-8.0489733875,-34.8869826875,0,0,0,1,0,0,2,0,1,1,0,0,0,Recife
-22.758780620000003,-47.40379706,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Bárbara d'Oeste
-21.8098222125,-46.5553963375,0,0,0,0,0,0,0,0,0,0,0,0,0,Poços de Caldas
-8.092665116666666,-37.641223516666656,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.693068216666664,-46.55362616666667,0,0,0,0,0,0,0,0,0,0,0,0,0,São Bernardo do Campo
-32.56393008,-53.37081532,0,0,0,1,0,0,1,0,0,1,0,0,0,Indeterminado
-21.74278146666667,-44.32340306666666,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-26.783470512500006,-49.36208605,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-21.743888360000003,-44.31144554,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.33964957,-46.730872425,0,0,0,0,0,0,0,0,0,0,0,0,0,Franco da Rocha
-15.955329285714285,-44.86593465714286,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-15.95552727777778,-44.86583976666666,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.534183433333336,-44.077517366666676,0,0,0,0,0,0,1,0,0,0,0,0,0,Volta Redonda
-28.674143157142858,-49.36390855714286,0,0,1,0,0,0,0,1,0,0,0,0,0,Indeterminado
-21.020855333333333,-42.84166855,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-3.099841908,-60.01705138000001,0,1,0,0,1,0,0,0,0,0,0,0,0,Manaus
-5.733619719047621,-39.01052672857143,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-8.060504400000001,-34.894575974999995,1,0,0,0,0,0,0,1,0,1,0,0,0,Recife
-8.060744766666666,-34.89446157777777,1,0,0,0,0,0,0,1,0,1,0,0,0,Recife
-29.76534798,-50.02494684,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-8.049590357142858,-34.89421524285714,0,0,0,1,0,0,2,0,1,1,0,0,0,Recife
-22.75479961666667,-43.45007270833332,0,0,0,0,0,0,1,0,0,0,0,0,0,Nova Iguaçu
-12.99472844,-38.52322476000001,0,0,0,0,3,0,0,1,1,0,0,0,1,Salvador
-22.81854955,-43.05709758333333,0,0,0,0,0,0,0,0,0,0,0,0,0,São Gonçalo
-27.051493966666666,-49.62174063333332,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.44060926842105,-46.409960836842096,1,0,0,0,0,0,0,0,0,0,0,0,0,Guarulhos
-27.260729569230772,-48.76693736153846,0,0,0,0,0,0,0,0,0,1,0,0,0,Indeterminado
-22.87285658,-43.31261532,0,0,0,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-27.3528393,-53.40090082,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-12.73812676,-60.128726500000006,0,0,0,0,0,0,0,0,0,0,0,0,0,Vilhena
-12.73754998888889,-60.132028788888896,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-12.9973726125,-38.51287385,0,0,0,0,2,0,0,1,1,0,0,0,1,Salvador
-20.67770342,-40.5057094,0,0,1,0,0,0,0,0,0,0,0,0,0,Guarapari
-23.60818052727273,-46.59433072727273,0,0,1,0,2,0,0,1,1,2,0,0,0,São Paulo
-12.137849528571428,-38.42134445714286,1,0,0,1,3,3,1,1,0,0,0,0,0,Alagoinhas
-23.03825426,-47.12973776,0,0,0,0,0,0,0,0,0,0,0,0,0,Campinas
-13.00597474,-38.53205722,0,1,2,0,1,0,0,1,0,0,0,0,1,Salvador
-15.464216515999999,-55.737144036000004,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-26.306247660000004,-48.86332853,0,0,0,0,0,0,0,0,0,0,0,0,0,Joinville
-12.964393480000002,-38.50132792,0,1,1,0,0,0,0,0,0,0,0,0,0,Salvador
-29.62247334,-53.35720734,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-12.811990527272725,-38.391128327272725,0,0,0,0,0,0,0,0,0,0,0,0,0,Simões Filho
-10.43563588,-39.3346621,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-11.181117216666665,-40.51689243333333,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-13.856505371428568,-40.08356692857143,0,0,0,2,0,0,0,0,0,1,0,0,0,Jequié
-23.325126041666664,-51.194932425,0,0,0,0,0,0,0,1,1,0,0,0,0,Londrina
-15.587203173053894,-56.09939097305389,0,0,0,1,0,2,0,0,0,0,0,0,0,Cuiabá
-15.578794340350877,-56.11083344736842,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá
-15.59506793043478,-56.11842479565218,0,0,1,0,0,3,0,0,0,1,0,0,0,Cuiabá
-15.64355068,-56.10050179999999,0,0,0,0,0,0,0,0,0,0,0,0,0,Várzea Grande
-29.6199457,-53.446634328571434,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
